23.147,0.33182,116.93,117.25,113.49,29.329,66.204,13.572,0.58873,212.77,91.911,201.55,264.18,155.3,28.966,1.7618,56.769,2.7769,22.816,212.15,16.718,25.175,11.985,17.832,21.517,13.286,27.892,5.3145,18.226,1.2336,11.235,10.993,2.7858,4.7781,2.3948,8.693,2.0285,4.2865,0.12547,25.796,11.716,6.2196,0.054233,35.409,43.18,93.954,6.1665,23.646,13.211,122.16,46.249,17.35,3.9257,9.4903,20.548,0.65197,16.047,0.68241,9.7381,11.534,6.1889,26.854,33.24,18.593,9.5405,3.8713,18.9,2.5583,3.9301,11.4,67.538,6.426,7.5733,4.5391,19.81,5.5297,6.5889,11.493,15.624,7.0962,5.8679,4.2689,16.441,12.739,0.34424,4.4673,2.406,18.959,16.281,0.88299,23.83,14.522,21.815,5.2363,0.98247,1.2807,0.45505,6.0358,1.1585,0.55846,0.58847,0.49896,1.4445,0.32562,0.15843,1.0423,5.9573,1.6013,1.7684,6.1237,0.57837,0.96888,0.22177,10.87,3.3358,2.1973,1.7845,14.894,1.2188,3.8741,6.5287,5.2181,2.315,1.942,2.0189,6.5779,139.72,18.33,2.9062,10.688,26.491,5.6286,10.77,22.703,17.34,76.667,32.134,20.284,8.0096,2.8979,2.3143,24.098,0.93926,0.075067,0.78519,10.232,10.292,407,93.803
78.11,1.0371,394.43,395.51,382.99,98.934,158.38,32.469,1.84,880.98,200.27,903.49,1052.5,524.08,97.748,5.5061,191.57,9.3709,76.994,715.91,56.414,84.955,40.443,60.174,72.612,44.836,94.121,17.934,61.506,4.1628,37.913,37.096,9.4007,16.124,8.0815,29.335,6.8454,14.465,0.42341,87.051,39.537,20.988,0.1695,119.49,145.71,317.05,20.809,79.794,44.582,412.23,156.07,58.55,13.248,32.026,69.341,2.2001,54.15,2.3028,32.862,38.923,20.885,90.621,112.17,62.742,32.195,13.064,63.778,8.6332,13.262,38.469,227.91,21.685,25.557,15.317,66.851,18.66,22.235,38.784,52.723,23.947,19.802,14.406,55.479,42.988,1.1616,15.075,8.1191,63.979,54.941,2.9797,80.414,49.006,73.617,17.67,3.3154,4.3218,1.5356,20.368,3.9096,1.8846,1.9858,1.6837,4.8745,1.0988,0.53462,3.5174,20.103,5.4035,5.9675,20.665,1.9517,3.2695,0.6931,36.68,11.257,7.4148,6.0219,50.261,4.113,13.073,22.032,17.609,7.8121,6.5535,6.3098,22.198,471.5,61.854,9.807,36.068,89.394,18.994,36.343,76.611,58.514,258.62,108.44,68.45,27.029,9.7792,7.8098,81.319,3.1696,0.25332,2.454,34.529,34.731,887.32,316.42
119.6,1.5955,603.7,603.1,586.44,150.86,232.58,41.925,2.8307,1137.5,268.53,1076.7,2090.4,802.49,149.68,8.4709,293.34,14.349,117.9,1096.2,86.384,130.09,61.928,92.141,111.19,68.655,144.12,27.461,94.18,6.3743,58.054,56.803,14.395,24.69,12.375,44.919,10.482,22.15,0.64835,133.3,60.54,32.138,0.26076,182.97,223.12,485.48,31.864,122.18,68.266,631.23,238.98,89.654,20.285,49.039,106.18,3.3689,82.917,3.5262,50.319,59.6,31.98,138.76,171.76,96.073,49.298,20.004,97.66,13.22,20.308,58.905,348.99,33.205,39.133,23.455,102.37,28.574,34.047,59.388,80.731,36.668,30.321,22.059,84.952,65.825,1.7787,23.083,12.432,97.968,84.129,4.5626,123.13,75.04,112.73,27.057,5.0767,6.6178,2.3514,31.189,5.9865,2.8857,3.0408,2.5782,7.4641,1.6826,0.81863,5.3859,30.783,8.2741,9.1377,31.643,2.9886,5.0065,1.0663,56.166,17.237,11.354,9.221,76.962,6.298,20.018,33.736,26.963,11.962,10.035,9.7074,33.99,721.98,94.713,15.017,55.229,136.88,29.084,55.65,117.31,89.599,395.83,166.05,104.81,41.388,14.974,11.959,124.52,4.8534,0.38789,3.7753,52.872,53.182,1189.7,482.5
101.65,0.89999,452,378.51,498.39,94.632,197.94,22.5,1.5968,606.98,152.29,517.21,774.18,689.49,127.38,4.7783,249.65,12.212,100.19,931.63,73.413,110.55,52.63,78.306,94.491,58.346,122.48,23.338,80.039,5.4172,49.337,48.274,12.233,20.982,10.517,38.174,8.9081,18.824,0.551,113.28,51.45,27.313,0.14709,155.5,189.62,412.59,27.079,103.84,58.016,536.45,203.1,76.192,17.264,41.734,90.235,2.8631,70.567,2.9967,42.764,50.651,27.178,118.09,146.18,81.762,41.955,17,82.996,11.235,17.259,50.06,296.59,28.219,33.257,19.933,87.118,24.317,28.975,50.542,68.706,31.206,25.805,18.773,72.298,56.02,1.5138,19.645,10.58,83.258,71.497,3.8775,104.64,63.773,95.8,23.027,4.3205,5.632,2.0011,26.543,5.0948,2.4559,2.5878,2.1911,6.3434,1.4299,0.69571,4.5772,26.161,7.0317,7.7657,26.892,2.5398,4.2547,0.60149,47.733,14.649,9.6627,7.8475,65.498,5.3599,17.037,28.711,22.915,10.166,8.5282,5.4759,28.927,614.44,80.492,12.762,47.003,116.33,24.717,47.294,99.696,76.145,313.24,141.31,89.075,35.223,12.726,10.163,105.97,4.1246,0.32965,2.1296,44.997,45.196,674.74,302.66
20.047,0.23811,89.144,71.005,98.293,17.752,68.089,7.327,0.42246,108.83,27.306,92.734,138.81,122.45,50.203,1.2642,84.398,4.1284,20.28,183.74,14.479,21.804,10.38,15.444,18.636,11.507,24.156,4.6027,15.785,1.0684,9.7305,9.5207,2.4127,4.1382,2.0741,7.5289,1.7569,3.7125,0.10867,22.342,10.147,5.3867,0.038916,30.667,37.397,81.371,5.3407,20.479,12.396,114.62,48.758,18.493,5.8363,14.109,28.154,0.67873,21.025,0.93836,13.391,15.86,8.5101,31.091,35.247,19.715,10.116,3.7515,16.369,2.2157,3.4038,9.8731,58.494,5.5654,6.6033,4.1364,21.006,5.8635,6.9867,13.305,18.623,10.118,6.8852,5.009,19.291,14.892,0.38786,4.7369,2.5512,16.42,14.101,0.76474,20.638,12.577,18.894,5.5524,1.0418,1.358,0.48252,6.4001,1.2285,0.59217,0.62399,0.51284,1.4847,0.33468,0.16283,1.0713,6.123,1.6458,1.8176,6.2601,0.59446,0.99901,0.15913,10.298,2.9994,2.3299,1.8922,15.793,1.2924,4.5261,7.6275,4.5193,2.005,1.682,1.4487,6.975,207.72,15.875,2.517,11.333,22.943,5.2874,9.3275,19.795,15.018,61.778,34.074,17.568,8.4931,2.5098,2.3787,25.552,0.96539,0.077156,0.56342,10.85,8.9138,120.98,56.777
0.013794,0.59007,0.057827,0.066145,0.0666,0.037857,0.32554,0.07531,1.0469,0.14743,0.023759,0.074729,0.11239,0.065713,0.018085,21552,0.067105,0.0024642,0.018056,0.15109,0.013392,0.025772,0.016746,0.032273,0.048028,0.036969,0.095582,0.026898,0.12026,0.010425,0.088858,0.062724,0.014039,0.030824,0.018064,0.10934,0.031199,0.092076,0.0031416,0.098498,0.038143,0.018009,0.096441,0.066671,0.062399,0.10399,0.0049969,0.016745,0.013086,0.14075,0.05197,0.019486,0.0079827,0.016553,0.039903,0.0010061,0.03708,0.0035732,0.039452,0.034389,0.019449,0.07916,0.090497,0.041815,0.025502,0.0099323,0.043388,0.005549,0.010142,0.033069,0.24144,0.02702,0.034527,0.023013,0.087944,0.015718,0.021096,0.047411,0.057308,0.027878,0.026827,0.023223,0.10957,0.071213,0.0028893,0.037462,0.027512,0.044614,0.043584,0.0025634,0.073498,0.056916,0.096816,0.04399,0.0063723,0.013224,0.011567,0.19877,0.038779,0.021083,0.02884,0.027506,0.105,0.037504,0.025137,0.20616,0.28717,0.066354,0.037965,0.09864,0.0078488,0.01092,0.39437,0.12508,0.042964,0.032196,0.028498,0.18478,0.032261,0.035317,0.082057,0.011187,0.04462,0.063374,3.5902,0.033618,0.23351,0.067178,0.015348,0.20209,0.097863,0.02486,0.043867,0.12325,0.058137,0.042884,0.042507,0.044009,0.1223,0.017537,0.15847,0.02912,0.11991,0.0084899,1.3963,0.039907,0.097717,0.23527,0.22319
46.075,0.99496,197.29,157.14,256.73,41.813,277.84,57.561,1.7653,240.2,60.267,204.68,306.37,270.27,95.046,5.2826,778.39,21.423,96.99,426.63,38.746,59.343,28.25,42.149,50.861,31.405,65.927,12.644,43.562,3.853,35.091,34.335,8.7346,14.981,7.5251,27.315,6.3741,13.469,0.39426,80.882,36.594,18.919,0.16262,95.938,117.14,253.75,16.971,53.49,53.995,531,220.9,80.372,50.18,79.835,155.8,3.114,116.35,6.9685,81.458,87.77,47.094,172.05,181.29,87.32,44.381,16.458,54.141,9.2198,14.31,41.509,245.92,23.985,28.91,18.11,91.968,25.671,30.986,74.052,104.06,56.537,38.473,27.989,107.79,83.212,2.1645,22.637,12.35,52.642,58.674,3.1821,85.878,52.336,78.619,24.465,4.561,5.9456,2.1345,28.312,5.4342,2.8428,2.7487,2.2597,6.5419,1.4747,0.71748,4.7205,26.979,7.2518,8.0087,27.584,2.6193,4.4019,0.66496,45.373,13.216,10.201,8.2845,75.816,6.2043,25.258,42.566,14.138,8.0326,6.7384,6.0537,30.538,1719.2,63.6,10.084,49.62,98.753,23.149,38.812,86.664,62.49,136.72,149.48,61.701,37.184,10.444,10.481,111.87,4.2537,0.33997,2.3543,47.502,35.711,359.6,152.69
2.1087,0.034184,9.0292,7.192,11.75,1.9137,10.619,1.606,0.060651,10.993,2.7583,9.3674,14.022,12.369,4.35,0.1815,20.044,0.98206,4.439,19.526,1.7733,2.716,1.2929,1.929,2.3278,1.4373,3.0173,0.57869,1.9937,0.17634,1.606,1.5714,0.39976,0.68565,0.3444,1.2501,0.29173,0.61645,0.018044,3.7017,1.6748,0.86588,0.0055871,4.3908,5.3609,11.614,0.77673,2.4481,2.4712,24.302,10.11,3.6784,1.3861,3.158,6.3016,0.14252,4.706,0.21003,2.9972,3.55,1.9048,6.959,7.3324,3.9964,2.0312,0.75324,2.4779,0.42196,0.65495,1.8997,11.255,1.0977,1.3231,0.82884,4.2091,1.1749,1.4181,2.9781,4.1684,2.2647,1.5411,1.1212,4.3178,3.3332,0.086814,0.95816,0.51706,2.4093,2.6854,0.14564,3.9304,2.3953,3.5982,1.1197,0.20875,0.27211,0.096684,1.2824,0.24616,0.11978,0.12503,0.10342,0.2994,0.067491,0.032837,0.21604,1.2348,0.33189,0.36654,1.2624,0.11988,0.20146,0.022846,2.0766,0.60485,0.46686,0.37916,3.1946,0.26142,1.0131,1.7072,0.64705,0.36763,0.3084,0.20799,1.3976,49.108,2.9108,0.46151,2.2709,4.5197,1.0595,1.7763,3.9664,2.86,6.2574,6.8414,2.8239,1.7018,0.47797,0.47969,5.1201,0.19468,0.015559,0.08089,2.174,1.6344,12.221,6.2725
23.563,0.23578,77.604,61.619,131.29,15.347,59.112,7.0595,0.41833,85.024,21.333,72.449,108.45,95.532,20.115,1.2518,85.422,4.1785,49.632,218.18,17.193,25.946,12.352,18.378,22.176,13.693,28.745,5.4771,18.784,1.5616,14.222,13.915,3.54,6.0718,3.0498,11.071,2.5834,5.4589,0.15979,32.781,14.831,7.6678,0.038536,41.002,50,108.79,7.1404,27.355,21.886,226.27,100.54,31.978,6.0655,16.415,44.671,1.4174,34.132,1.4835,21.17,25.075,13.454,57.404,71.055,39.744,20.2,7.491,21.943,3.7367,5.8006,17.922,106.18,10.917,13.159,8.2429,41.86,11.685,14.103,24.568,33.397,15.094,12.543,9.1254,35.144,27.231,0.73572,9.5289,5.1422,21.954,23.78,1.2897,34.805,21.211,31.863,11.135,2.076,2.7062,0.96154,12.754,2.448,1.1912,1.2435,1.0285,2.9776,0.6712,0.32657,2.1485,12.28,3.3007,3.6452,12.555,1.1922,2.0035,0.15758,20.652,6.0153,4.6429,3.7708,31.77,2.5998,8.2813,13.956,6.0423,3.2555,2.731,1.4346,13.899,210.24,25.776,4.0869,22.585,44.948,10.536,15.73,39.446,25.326,61.021,68.038,25.007,16.925,4.2327,4.7705,50.92,1.9361,0.15474,0.55792,21.621,14.473,94.516,49.085
290.27,2.1577,903.96,713.89,1217.9,159.29,326.85,34.893,3.8283,864.62,216.94,736.74,1102.8,971.47,199.31,11.456,410.94,20.102,238.62,3800.6,298.83,449.96,214.21,318.44,384.26,237.27,498.09,94.905,324.61,21.544,196.06,182.91,46.353,79.504,39.848,144.65,33.753,71.325,2.0878,429.23,194.95,103.49,0.35266,585.09,700.07,1510,94.088,284.12,201.58,1863.9,504.4,264.73,29.179,78.968,214.9,6.9552,167.76,7.2221,103.06,122.07,65.498,278.17,344.32,192.59,131.8,62.765,314.48,41.478,63.719,184.82,1095,104.18,122.79,73.593,288.28,56.877,68.251,119.05,161.84,74.187,60.783,44.219,170.3,131.95,4.0566,62.837,33.56,315.47,263.97,14.316,386.35,235.45,353.69,80.24,13.822,18.678,6.6366,88.028,16.897,7.8554,8.5824,8.2885,23.996,5.4091,2.6317,17.315,98.96,26.599,29.376,101.89,9.3771,15.709,1.4421,180.86,55.505,34.691,28.174,209.5,17.144,45.66,75.704,86.222,38.52,32.314,13.128,92.544,1011.4,304.99,48.357,110.71,429.5,91.257,174.61,368.08,281.13,753.42,448.22,328.87,116.81,46.984,38.445,254.79,15.603,1.247,5.1058,105.99,171.25,961.15,509.44
22.124,0.18499,68.898,54.411,92.824,12.14,28.021,2.9853,0.32821,65.899,16.534,56.153,84.052,74.043,15.191,0.98217,36.097,1.7657,18.187,289.04,28.882,43.18,20.556,30.585,36.906,22.789,47.839,9.1153,31.261,2.0771,18.902,17.638,4.4698,7.6666,3.8426,13.948,3.2548,6.8778,0.20132,41.391,18.799,9.9795,0.030235,56.421,67.508,145.61,9.0926,27.457,19.48,180.13,48.745,25.584,2.7116,7.3385,19.97,0.67215,16.212,0.69794,9.9598,11.797,6.3298,26.882,33.275,18.612,12.709,6.0524,30.325,3.9998,6.1444,17.823,105.59,10.046,11.84,7.0966,27.799,5.3292,6.5958,11.505,15.64,7.1694,5.874,4.2734,16.458,12.752,0.39118,6.0593,3.2362,30.421,25.454,1.3805,37.256,22.704,34.107,7.7375,1.3329,1.8012,0.63997,8.4886,1.6293,0.75749,0.8276,0.79926,2.3139,0.5216,0.25378,1.6697,9.5427,2.565,2.8327,9.8257,0.90423,1.5148,0.12363,17.441,5.3523,3.3453,2.7168,20.202,1.6532,4.403,7.3002,8.3144,3.7145,3.116,1.1255,8.924,88.844,29.41,4.663,10.699,41.416,8.7999,16.838,35.494,27.109,57.424,43.316,31.713,11.264,4.5307,3.7072,24.623,1.5046,0.12025,0.43774,10.243,16.514,73.256,38.829
